timeframe,time,datetime,VN30,VN100,VNINDEX,USDVND
1D,1439517600,2015-08-14,618.94000244,574.85998535,589.0300293,22098.0
1D,1439776800,2015-08-17,607.44000244,566.05999756,573.15002441,22085.0
1D,1439863200,2015-08-18,611.79998779,569.38000488,580.2199707,22366.0
1D,1439949600,2015-08-19,608.90997314,566.51000977,577.82000732,22365.0
1D,1440036000,2015-08-20,598.2199707,557.82000732,566.69000244,22433.0
1D,1440122400,2015-08-21,587.83001709,548.94000244,556.29998779,22433.0
1D,1440381600,2015-08-24,558.91998291,522.41998291,526.92999268,22540.0
1D,1440468000,2015-08-25,561.0,523.97998047,529.97998047,22534.0
1D,1440554400,2015-08-26,574.88000488,536.19000244,545.89001465,22460.0
1D,1440640800,2015-08-27,581.51000977,542.01000977,555.80999756,22460.0
1D,1440727200,2015-08-28,597.80999756,555.01000977,570.86999512,22460.0
1D,1440986400,2015-08-31,586.22998047,546.23999023,564.75,22475.0
1D,1441072800,2015-09-01,583.60998535,544.10998535,562.30999756,22475.0
1D,1441245600,2015-09-03,575.58001709,537.22998047,554.29998779,22470.0
1D,1441332000,2015-09-04,578.7800293,540.46002197,556.80999756,22470.0
1D,1441591200,2015-09-07,574.09002686,535.73999023,554.92999268,22534.0
1D,1441677600,2015-09-08,583.34997559,543.0300293,566.7199707,22470.0
1D,1441764000,2015-09-09,587.69000244,546.76000977,572.34002686,22530.0
1D,1441850400,2015-09-10,588.53997803,547.34002686,572.07000732,22468.0
1D,1441936800,2015-09-11,583.27001953,542.97998047,566.73999023,22468.0
1D,1442196000,2015-09-14,576.0,536.57000732,562.16998291,22448.0
1D,1442282400,2015-09-15,571.5300293,533.02001953,563.27001953,22480.0
1D,1442368800,2015-09-16,576.7800293,537.14001465,564.13000488,22495.0
1D,1442455200,2015-09-17,576.67999268,537.51000977,562.47998047,22460.0
1D,1442541600,2015-09-18,582.72998047,542.51000977,566.25,22460.0
1D,1442800800,2015-09-21,590.46002197,549.19000244,572.11999512,22456.0
1D,1442887200,2015-09-22,592.7800293,551.61999512,573.20001221,22470.0
1D,1442973600,2015-09-23,591.22998047,550.59002686,572.7199707,22485.0
1D,1443060000,2015-09-24,589.41998291,549.29998779,570.25,22480.0
1D,1443146400,2015-09-25,588.10998535,549.30999756,570.38000488,22480.0
1D,1443405600,2015-09-28,582.41998291,544.97998047,564.88000488,22449.0
1D,1443492000,2015-09-29,578.97998047,541.51000977,561.19000244,22475.0
1D,1443578400,2015-09-30,580.32000732,543.27001953,562.64001465,22474.0
1D,1443664800,2015-10-01,582.33001709,545.11999512,563.53997803,22470.0
1D,1443751200,2015-10-02,580.73999023,544.42999268,562.30999756,22470.0
1D,1444010400,2015-10-05,588.72998047,551.42999268,570.0,22469.0
1D,1444096800,2015-10-06,599.91998291,561.15997314,581.28997803,22467.0
1D,1444183200,2015-10-07,598.41998291,559.41998291,579.57000732,22150.0
1D,1444269600,2015-10-08,604.90997314,565.73999023,586.7800293,22200.0
1D,1444356000,2015-10-09,605.59997559,565.63000488,588.02001953,22200.0
1D,1444615200,2015-10-12,609.54998779,567.84002686,592.09997559,22388.0
1D,1444701600,2015-10-13,607.0300293,566.69000244,590.84002686,22390.0
1D,1444788000,2015-10-14,607.57000732,567.98999023,589.97998047,22300.0
1D,1444874400,2015-10-15,607.95001221,568.90997314,592.40002441,22240.0
1D,1444960800,2015-10-16,609.72998047,570.9699707,593.02001953,22240.0
1D,1445220000,2015-10-19,611.36999512,573.4699707,594.60998535,22385.0
1D,1445306400,2015-10-20,605.55999756,568.90002441,590.45001221,22285.0
1D,1445392800,2015-10-21,604.34002686,567.76000977,590.23999023,22280.0
1D,1445479200,2015-10-22,609.7800293,573.0300293,595.08001709,22305.0
1D,1445565600,2015-10-23,616.07000732,578.48999023,601.73999023,22305.0
1D,1445824800,2015-10-26,612.21002197,575.15997314,598.60998535,22308.0
1D,1445911200,2015-10-27,611.57000732,575.15997314,598.44000244,22310.0
1D,1445997600,2015-10-28,609.67999268,574.23999023,596.23999023,22310.0
1D,1446084000,2015-10-29,618.01000977,582.52001953,605.20001221,22313.0
1D,1446170400,2015-10-30,619.21002197,583.59997559,607.36999512,22313.0
1D,1446429600,2015-11-02,613.19000244,577.40002441,602.76000977,22318.0
1D,1446516000,2015-11-03,623.84997559,587.20001221,611.71002197,22305.0
1D,1446602400,2015-11-04,621.34997559,585.17999268,610.59997559,22315.0
1D,1446688800,2015-11-05,625.71002197,589.45001221,615.17999268,22335.0
1D,1446775200,2015-11-06,622.66998291,586.7800293,612.35998535,22335.0
1D,1447034400,2015-11-09,619.44000244,584.32000732,610.65997314,22390.0
1D,1447120800,2015-11-10,614.55999756,580.72998047,605.27001953,22380.0
1D,1447207200,2015-11-11,612.71002197,579.5300293,603.5300293,22395.0
1D,1447293600,2015-11-12,614.39001465,582.32000732,605.58001709,22415.0
1D,1447380000,2015-11-13,622.34002686,590.63000488,611.27001953,22415.0
1D,1447639200,2015-11-16,619.14001465,589.17999268,609.21002197,22430.0
1D,1447725600,2015-11-17,614.39001465,584.73999023,605.04998779,22430.0
1D,1447812000,2015-11-18,612.25,583.01000977,603.34002686,22470.0
1D,1447898400,2015-11-19,609.04998779,581.23999023,601.90002441,22465.0
1D,1447984800,2015-11-20,611.15997314,583.65997314,604.46002197,22465.0
1D,1448244000,2015-11-23,606.92999268,580.58001709,599.98999023,22468.0
1D,1448330400,2015-11-24,600.21002197,574.53997803,593.83001709,22510.0
1D,1448416800,2015-11-25,602.66998291,576.57000732,595.70001221,22510.0
1D,1448503200,2015-11-26,598.03997803,572.53997803,590.40002441,22510.0
1D,1448589600,2015-11-27,590.59002686,565.64001465,582.85998535,22510.0
1D,1448848800,2015-11-30,581.94000244,558.82000732,573.20001221,22488.0
1D,1448935200,2015-12-01,579.05999756,556.97998047,570.40997314,22495.0
1D,1449021600,2015-12-02,583.94000244,561.45001221,574.41998291,22480.0
1D,1449108000,2015-12-03,585.22998047,562.01000977,574.38000488,22470.0
1D,1449194400,2015-12-04,582.96002197,560.2800293,571.61999512,22470.0
1D,1449453600,2015-12-07,575.34002686,554.09997559,563.61999512,22460.0
1D,1449540000,2015-12-08,584.84997559,562.65002441,574.15002441,22460.0
1D,1449626400,2015-12-09,574.53997803,553.70001221,565.20001221,22470.0
1D,1449712800,2015-12-10,572.5,550.63000488,561.03997803,22490.0
1D,1449799200,2015-12-11,578.01000977,555.2800293,563.42999268,22490.0
1D,1450058400,2015-12-14,579.41998291,556.28997803,562.2199707,22530.0
1D,1450144800,2015-12-15,582.2800293,559.38000488,568.0,22517.0
1D,1450231200,2015-12-16,583.9699707,562.34997559,572.54998779,22499.0
1D,1450317600,2015-12-17,586.4699707,565.0,577.10998535,22542.0
1D,1450404000,2015-12-18,578.84997559,558.92999268,568.17999268,22542.0
1D,1450663200,2015-12-21,577.72998047,557.40002441,566.90002441,22545.0
1D,1450749600,2015-12-22,576.79998779,556.07000732,566.34997559,22517.0
1D,1450836000,2015-12-23,575.46002197,554.51000977,564.27001953,22517.0
1D,1450922400,2015-12-24,576.71002197,556.26000977,566.16998291,22517.0
1D,1451008800,2015-12-25,579.32000732,558.4699707,567.66998291,22517.0
1D,1451268000,2015-12-28,583.15997314,562.84997559,569.90002441,22470.0
1D,1451354400,2015-12-29,589.42999268,567.94000244,576.28997803,22450.0
1D,1451440800,2015-12-30,594.79998779,572.5,579.45001221,22450.0
1D,1451527200,2015-12-31,595.57000732,573.52001953,579.0300293,22450.0
1D,1451872800,2016-01-04,589.90997314,569.09997559,574.40997314,22480.0
1D,1451959200,2016-01-05,583.61999512,563.84002686,569.94000244,22465.0
1D,1452045600,2016-01-06,589.9699707,569.17999268,574.57000732,22428.0
1D,1452132000,2016-01-07,582.29998779,562.35998535,565.35998535,22470.0
1D,1452218400,2016-01-08,575.96002197,556.70001221,560.04998779,22470.0
1D,1452477600,2016-01-11,573.7199707,553.86999512,557.86999512,22428.0
1D,1452564000,2016-01-12,582.39001465,561.95001221,564.26000977,22415.0
1D,1452650400,2016-01-13,578.63000488,558.66998291,560.36999512,22436.0
1D,1452736800,2016-01-14,569.16998291,550.95001221,553.0300293,22415.0
1D,1452823200,2016-01-15,555.76000977,539.96002197,543.03997803,22415.0
1D,1453082400,2016-01-18,541.17999268,526.98999023,526.36999512,22410.0
1D,1453168800,2016-01-19,550.28997803,535.27001953,535.77001953,22414.0
1D,1453255200,2016-01-20,544.23999023,530.07000732,529.44000244,22358.0
1D,1453341600,2016-01-21,538.5300293,525.46002197,521.88000488,22414.0
1D,1453428000,2016-01-22,539.36999512,526.59002686,522.23999023,22414.0
1D,1453687200,2016-01-25,562.19000244,545.79998779,542.34997559,22258.0
1D,1453773600,2016-01-26,554.52001953,538.65997314,537.72998047,22290.0
1D,1453860000,2016-01-27,558.97998047,542.89001465,542.69000244,22215.0
1D,1453946400,2016-01-28,556.85998535,540.94000244,539.4699707,22198.0
1D,1454032800,2016-01-29,561.60998535,544.91998291,545.25,22198.0
1D,1454292000,2016-02-01,557.97998047,541.65997314,540.55999756,22285.0
1D,1454378400,2016-02-02,555.09002686,539.32000732,536.45001221,22240.0
1D,1454464800,2016-02-03,556.5300293,540.79998779,539.07000732,22288.0
1D,1454551200,2016-02-04,561.2199707,544.98999023,542.15002441,22280.0
1D,1454637600,2016-02-05,563.9699707,548.07000732,544.75,22280.0
1D,1455501600,2016-02-15,559.19000244,545.23999023,543.78997803,22348.0
1D,1455588000,2016-02-16,562.32000732,549.40002441,548.04998779,22378.0
1D,1455674400,2016-02-17,561.09997559,548.91998291,547.04998779,22338.0
1D,1455760800,2016-02-18,566.84997559,553.55999756,552.48999023,22288.0
1D,1455847200,2016-02-19,567.51000977,554.0300293,554.0300293,22288.0
1D,1456106400,2016-02-22,574.36999512,560.4699707,560.71002197,22305.0
1D,1456192800,2016-02-23,573.7800293,560.10998535,561.2800293,22313.0
1D,1456279200,2016-02-24,578.86999512,563.70001221,568.03997803,22310.0
1D,1456365600,2016-02-25,573.02001953,558.58001709,562.82000732,22315.0
1D,1456452000,2016-02-26,577.71002197,562.2199707,566.10998535,22315.0
1D,1456711200,2016-02-29,570.65997314,556.79998779,559.36999512,22297.0
1D,1456797600,2016-03-01,572.98999023,558.59002686,561.55999756,22310.0
1D,1456884000,2016-03-02,579.16998291,564.32000732,570.17999268,22248.0
1D,1456970400,2016-03-03,579.10998535,563.55999756,570.39001465,22285.0
1D,1457056800,2016-03-04,580.94000244,566.29998779,573.65002441,22285.0
1D,1457316000,2016-03-07,582.59997559,566.7199707,576.20001221,22298.0
1D,1457402400,2016-03-08,582.53997803,566.58001709,574.71002197,22295.0
1D,1457488800,2016-03-09,581.25,565.86999512,571.71002197,22263.0
1D,1457575200,2016-03-10,583.77001953,569.29998779,575.90997314,22282.0
1D,1457661600,2016-03-11,583.89001465,569.63000488,577.26000977,22282.0
1D,1457920800,2016-03-14,587.09002686,571.46002197,577.97998047,22282.0
1D,1458007200,2016-03-15,583.02001953,567.5,574.03997803,22290.0
1D,1458093600,2016-03-16,583.78997803,568.27001953,577.07000732,22290.0
1D,1458180000,2016-03-17,586.4699707,571.34997559,579.26000977,22292.0
1D,1458266400,2016-03-18,581.95001221,567.69000244,575.82000732,22292.0
1D,1458525600,2016-03-21,579.95001221,565.09997559,572.27001953,22273.0
1D,1458612000,2016-03-22,577.9699707,562.72998047,570.90997314,22367.0
1D,1458698400,2016-03-23,580.59997559,566.38000488,574.71002197,22323.0
1D,1458784800,2016-03-24,577.30999756,564.64001465,570.65997314,22323.0
1D,1458871200,2016-03-25,578.23999023,564.9699707,572.08001709,22323.0
1D,1459130400,2016-03-28,582.36999512,569.45001221,575.7199707,22308.0
1D,1459216800,2016-03-29,575.15997314,563.21002197,568.2800293,22272.0
1D,1459303200,2016-03-30,577.10998535,565.48999023,569.90997314,22300.0
1D,1459389600,2016-03-31,571.69000244,559.7800293,561.2199707,22294.0
1D,1459476000,2016-04-01,568.27001953,555.82000732,558.42999268,22294.0
1D,1459735200,2016-04-04,565.71002197,553.4699707,555.82000732,22274.0
1D,1459821600,2016-04-05,570.42999268,557.42999268,560.32000732,22265.0
1D,1459908000,2016-04-06,576.40002441,562.91998291,567.78997803,22260.0
1D,1459994400,2016-04-07,579.2800293,565.85998535,571.59997559,22289.0
1D,1460080800,2016-04-08,578.9699707,567.08001709,572.34002686,22289.0
1D,1460340000,2016-04-11,586.7800293,575.03997803,579.27001953,22250.0
1D,1460426400,2016-04-12,587.4699707,576.34997559,579.84002686,22300.0
1D,1460512800,2016-04-13,584.63000488,574.21002197,578.02001953,22250.0
1D,1460599200,2016-04-14,586.21002197,575.39001465,579.48999023,22282.0
1D,1460685600,2016-04-15,584.4699707,574.15002441,579.85998535,22282.0
1D,1461031200,2016-04-19,575.05999756,564.28997803,568.2800293,22265.0
1D,1461117600,2016-04-20,575.34997559,564.59002686,568.0300293,22288.0
1D,1461204000,2016-04-21,582.76000977,570.44000244,575.72998047,22288.0
1D,1461290400,2016-04-22,595.38000488,581.5300293,592.47998047,22288.0
1D,1461549600,2016-04-25,594.15997314,580.44000244,591.58001709,22298.0
1D,1461636000,2016-04-26,601.27001953,586.09002686,598.47998047,22265.0
1D,1461722400,2016-04-27,597.42999268,582.76000977,593.96002197,22300.0
1D,1461808800,2016-04-28,595.63000488,580.53997803,591.66998291,22250.0
1D,1461895200,2016-04-29,601.25,585.78997803,598.36999512,22250.0
1D,1462327200,2016-05-04,602.57000732,587.23999023,599.07000732,22228.0
1D,1462413600,2016-05-05,604.69000244,589.32000732,601.51000977,22285.0
1D,1462500000,2016-05-06,607.54998779,590.79998779,606.52001953,22285.0
1D,1462759200,2016-05-09,604.23999023,588.41998291,603.84997559,22293.0
1D,1462845600,2016-05-10,604.55999756,587.88000488,605.04998779,22295.0
1D,1462932000,2016-05-11,611.96002197,595.10998535,614.05999756,22300.0
1D,1463018400,2016-05-12,612.03997803,595.03997803,612.11999512,22310.0
1D,1463104800,2016-05-13,609.9699707,593.27001953,610.82000732,22310.0
1D,1463364000,2016-05-16,615.16998291,597.66998291,615.7800293,22305.0
1D,1463450400,2016-05-17,622.92999268,603.35998535,624.75,22256.0
1D,1463536800,2016-05-18,623.91998291,603.29998779,622.45001221,22313.0
1D,1463623200,2016-05-19,621.13000488,601.16998291,619.20001221,22315.0
1D,1463709600,2016-05-20,616.40002441,597.4699707,614.80999756,22315.0
1D,1463968800,2016-05-23,614.45001221,596.89001465,611.0300293,22276.0
1D,1464055200,2016-05-24,614.61999512,597.73999023,611.61999512,22350.0
1D,1464141600,2016-05-25,612.73999023,596.48999023,611.89001465,22378.0
1D,1464228000,2016-05-26,607.15997314,590.70001221,604.34002686,22392.0
1D,1464314400,2016-05-27,611.0,594.2800293,608.10998535,22392.0
1D,1464573600,2016-05-30,616.72998047,599.66998291,614.5,22388.0
1D,1464660000,2016-05-31,617.52001953,601.0300293,618.44000244,22409.0
1D,1464746400,2016-06-01,619.38000488,602.57000732,619.85998535,22408.0
1D,1464832800,2016-06-02,621.17999268,604.36999512,623.36999512,22410.0
1D,1464919200,2016-06-03,621.04998779,605.01000977,621.88000488,22410.0
1D,1465178400,2016-06-06,618.88000488,603.08001709,620.04998779,22318.0
1D,1465264800,2016-06-07,624.01000977,608.90002441,624.65002441,22310.0
1D,1465351200,2016-06-08,630.09002686,613.84002686,627.86999512,22318.0
1D,1465437600,2016-06-09,630.65997314,614.44000244,631.26000977,22320.0
1D,1465524000,2016-06-10,629.27001953,613.86999512,629.84002686,22320.0
1D,1465783200,2016-06-13,621.75,606.92999268,623.58001709,22305.0
1D,1465869600,2016-06-14,625.35998535,610.47998047,625.42999268,22322.0
1D,1465956000,2016-06-15,624.19000244,611.15002441,627.02001953,22284.0
1D,1466042400,2016-06-16,622.53997803,610.60998535,625.10998535,22290.0
1D,1466128800,2016-06-17,615.75,604.83001709,619.25,22290.0
1D,1466388000,2016-06-20,624.19000244,613.71002197,626.46002197,22299.0
1D,1466474400,2016-06-21,626.9699707,616.34002686,628.0,22279.0
1D,1466560800,2016-06-22,624.17999268,614.90997314,626.40997314,22303.0
1D,1466647200,2016-06-23,626.5,619.2800293,632.27001953,22259.0
1D,1466733600,2016-06-24,612.69000244,608.39001465,620.77001953,22259.0
1D,1466992800,2016-06-27,614.41998291,609.16998291,621.27001953,22287.0
1D,1467079200,2016-06-28,614.30999756,609.65997314,622.20001221,22280.0
1D,1467165600,2016-06-29,621.39001465,617.25,630.11999512,22280.0
1D,1467252000,2016-06-30,621.78997803,618.55999756,632.26000977,22300.0
1D,1467338400,2016-07-01,626.34002686,623.14001465,640.29998779,22300.0
1D,1467597600,2016-07-04,633.57000732,629.76000977,647.96002197,22305.0
1D,1467684000,2016-07-05,636.27001953,631.77001953,650.88000488,22300.0
1D,1467770400,2016-07-06,636.17999268,632.82000732,649.46002197,22300.0
1D,1467856800,2016-07-07,644.52001953,643.13000488,661.11999512,22297.0
1D,1467943200,2016-07-08,643.55999756,642.45001221,658.67999268,22297.0
1D,1468202400,2016-07-11,636.02001953,634.79998779,652.26000977,22276.0
1D,1468288800,2016-07-12,641.58001709,639.58001709,658.90002441,22300.0
1D,1468375200,2016-07-13,656.89001465,652.10998535,675.11999512,22298.0
1D,1468461600,2016-07-14,651.14001465,646.23999023,666.69000244,22300.0
1D,1468548000,2016-07-15,653.63000488,647.0,664.55999756,22300.0
1D,1468807200,2016-07-18,662.28997803,655.09002686,673.5,22270.0
1D,1468893600,2016-07-19,654.16998291,647.4699707,667.76000977,22270.0
1D,1468980000,2016-07-20,645.15002441,639.21002197,660.26000977,22302.0
1D,1469066400,2016-07-21,643.15997314,637.0,659.57000732,22304.0
1D,1469152800,2016-07-22,634.34002686,629.77001953,649.86999512,22304.0
1D,1469412000,2016-07-25,633.21002197,628.75,649.29998779,22300.0
1D,1469498400,2016-07-26,634.67999268,630.59002686,648.59002686,22300.0
1D,1469584800,2016-07-27,639.63000488,635.4699707,656.10998535,22300.0
1D,1469671200,2016-07-28,644.33001709,639.30999756,657.14001465,22295.0
1D,1469757600,2016-07-29,639.16998291,634.61999512,652.22998047,22295.0
1D,1470016800,2016-08-01,635.40997314,629.89001465,648.38000488,22256.0
1D,1470103200,2016-08-02,623.15997314,617.59997559,636.04998779,22300.0
1D,1470189600,2016-08-03,619.79998779,613.77001953,631.60998535,22260.0
1D,1470276000,2016-08-04,617.40997314,610.16998291,631.94000244,22295.0
1D,1470362400,2016-08-05,615.05999756,606.71002197,627.39001465,22295.0
1D,1470621600,2016-08-08,614.65002441,606.79998779,629.46002197,22295.0
1D,1470708000,2016-08-09,621.42999268,613.44000244,637.34002686,22298.0
1D,1470794400,2016-08-10,632.85998535,625.45001221,648.33001709,22300.0
1D,1470880800,2016-08-11,645.09997559,636.09997559,660.23999023,22298.0
1D,1470967200,2016-08-12,641.10998535,632.14001465,655.71002197,22298.0
1D,1471226400,2016-08-15,645.65997314,636.54998779,659.4699707,22300.0
1D,1471312800,2016-08-16,646.44000244,637.88000488,658.10998535,22300.0
1D,1471399200,2016-08-17,650.82000732,642.35998535,660.51000977,22260.0
1D,1471485600,2016-08-18,652.86999512,643.69000244,660.65002441,22270.0
1D,1471572000,2016-08-19,654.41998291,643.55999756,662.2800293,22270.0
1D,1471831200,2016-08-22,647.46002197,637.63000488,657.67999268,22300.0
1D,1471917600,2016-08-23,650.91998291,641.63000488,659.15997314,22298.0
1D,1472004000,2016-08-24,650.95001221,641.20001221,660.77001953,22300.0
1D,1472090400,2016-08-25,649.05999756,639.90002441,658.5,22305.0
1D,1472176800,2016-08-26,656.71002197,645.4699707,667.75,22305.0
1D,1472436000,2016-08-29,656.22998047,644.38000488,669.44000244,22248.0
1D,1472522400,2016-08-30,661.20001221,648.9699707,672.66998291,22300.0
1D,1472608800,2016-08-31,665.25,653.2800293,674.63000488,22295.0
1D,1472695200,2016-09-01,659.09002686,649.17999268,669.19000244,22273.0
1D,1473040800,2016-09-05,655.08001709,645.41998291,664.54998779,22298.0
1D,1473127200,2016-09-06,656.02001953,646.69000244,663.90002441,22299.0
1D,1473213600,2016-09-07,654.78997803,645.96002197,661.2800293,22270.0
1D,1473300000,2016-09-08,659.25,650.22998047,666.07000732,22270.0
1D,1473386400,2016-09-09,658.65997314,650.25,666.88000488,22270.0
